i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
7;A5407.txt;recuit;54;filltruck;3491;8;2500;8;2;100;0.7
7;A5509.txt;recuit;55;filltruck;2950;9;2575;10;0;100;0.7
7;A6009.txt;recuit;60;filltruck;3770;10;3176;10;4;100;0.7
7;A6109.txt;recuit;61;filltruck;3236;11;2528;10;0;100;0.7
7;A6208.txt;recuit;62;filltruck;3474;8;2970;9;0;100;0.7
7;A6310.txt;recuit;63;filltruck;3706;11;3085;11;0;100;0.7
7;A6409.txt;recuit;64;filltruck;3734;10;2936;10;0;100;0.7
7;A6509.txt;recuit;65;filltruck;3673;10;3080;10;0;100;0.7
7;A6909.txt;recuit;69;filltruck;4196;10;3248;10;0;100;0.7
7;A8010.txt;recuit;80;filltruck;5166;11;4206;11;0;100;0.7
8;A3205.txt;recuit;32;filltruck;2080;5;1387;5;0;100;0.7
8;A3305.txt;recuit;33;filltruck;1886;5;1340;5;0;100;0.7
8;A3306.txt;recuit;33;filltruck;1593;7;1148;6;0;100;0.7
8;A3405.txt;recuit;34;filltruck;2073;6;1346;5;0;100;0.7
8;A3605.txt;recuit;36;filltruck;1991;5;1568;5;1;100;0.7
8;A3705.txt;recuit;37;filltruck;1593;5;1257;5;1;100;0.7
8;A3706.txt;recuit;37;filltruck;2050;7;1499;7;0;100;0.7
8;A3805.txt;recuit;38;filltruck;2251;6;1590;6;0;100;0.7
8;A3905.txt;recuit;39;filltruck;2377;6;1642;6;0;100;0.7
8;A3906.txt;recuit;39;filltruck;2385;6;1695;7;0;100;0.7
8;A4406.txt;recuit;44;filltruck;2603;7;2018;7;0;100;0.7
8;A4506.txt;recuit;45;filltruck;2815;7;2038;7;0;100;0.7
8;A4507.txt;recuit;45;filltruck;2775;7;2222;8;0;100;0.7
8;A4607.txt;recuit;46;filltruck;2693;7;1833;7;0;100;0.7
8;A5307.txt;recuit;53;filltruck;3300;8;2432;8;0;100;0.7
8;A5407.txt;recuit;54;filltruck;3491;8;2584;8;0;100;0.7
8;A5509.txt;recuit;55;filltruck;2950;9;2290;9;0;100;0.7
8;A6009.txt;recuit;60;filltruck;3770;10;2943;10;0;100;0.7
8;A6109.txt;recuit;61;filltruck;3236;11;2447;11;0;100;0.7
8;A6208.txt;recuit;62;filltruck;3474;8;3040;9;0;100;0.7
8;A6310.txt;recuit;63;filltruck;3706;11;2996;11;0;100;0.7
8;A6409.txt;recuit;64;filltruck;3734;10;3178;10;0;100;0.7
8;A6509.txt;recuit;65;filltruck;3673;10;2969;10;0;100;0.7
8;A6909.txt;recuit;69;filltruck;4196;10;3442;10;0;100;0.7
8;A8010.txt;recuit;80;filltruck;5166;11;4060;11;0;100;0.7
9;A3205.txt;recuit;32;filltruck;2080;5;1633;5;0;100;0.7
9;A3305.txt;recuit;33;filltruck;1886;5;1219;5;1;100;0.7
9;A3306.txt;recuit;33;filltruck;1593;7;1314;7;1;100;0.7
9;A3405.txt;recuit;34;filltruck;2073;6;1454;5;0;100;0.7
9;A3605.txt;recuit;36;filltruck;1991;5;1665;6;0;100;0.7
9;A3705.txt;recuit;37;filltruck;1593;5;1257;5;0;100;0.7
9;A3706.txt;recuit;37;filltruck;2050;7;1650;7;0;100;0.7
9;A3805.txt;recuit;38;filltruck;2251;6;1546;6;0;100;0.7
9;A3905.txt;recuit;39;filltruck;2377;6;1656;6;0;100;0.7
9;A3906.txt;recuit;39;filltruck;2385;6;1624;6;0;100;0.7
9;A4406.txt;recuit;44;filltruck;2603;7;1999;7;0;100;0.7
9;A4506.txt;recuit;45;filltruck;2815;7;2013;7;0;100;0.7
9;A4507.txt;recuit;45;filltruck;2775;7;2025;7;0;100;0.7
9;A4607.txt;recuit;46;filltruck;2693;7;1915;7;0;100;0.7
9;A5307.txt;recuit;53;filltruck;3300;8;2249;8;0;100;0.7
9;A5407.txt;recuit;54;filltruck;3491;8;2615;9;0;100;0.7
9;A5509.txt;recuit;55;filltruck;2950;9;2440;10;0;100;0.7
9;A6009.txt;recuit;60;filltruck;3770;10;3091;11;0;100;0.7
9;A6109.txt;recuit;61;filltruck;3236;11;2271;10;0;100;0.7
9;A6208.txt;recuit;62;filltruck;3474;8;2713;8;0;100;0.7
9;A6310.txt;recuit;63;filltruck;3706;11;2903;11;0;100;0.7
9;A6409.txt;recuit;64;filltruck;3734;10;3009;10;0;100;0.7
9;A6509.txt;recuit;65;filltruck;3673;10;3087;10;0;100;0.7
9;A6909.txt;recuit;69;filltruck;4196;10;3125;10;1;100;0.7
9;A8010.txt;recuit;80;filltruck;5166;11;3946;11;1;100;0.7
